Ls,reckap_x_reckap_t,reckap_x_reckap_t_err,bias,bias_err,ellmin,ellmax,cutout_width,declination,resolution,bin_width
140.0,2.802829760584356e-07,7.894964074171767e-09,-0.012088050478731327,0.02865943182327854,30,4000,30,15,1.0,200
340.0,1.060203246660993e-07,2.724684602873744e-09,-0.015382792049272764,0.02595424839073127,30,4000,30,15,1.0,200
540.0,8.46139737960472e-08,1.8626291612749285e-09,-0.009455657129778612,0.022298734516723193,30,4000,30,15,1.0,200
740.0,7.54354516463663e-08,1.455460342153495e-09,-0.00681988792203118,0.019328439378725075,30,4000,30,15,1.0,200
940.0,6.855760419672783e-08,1.0225760729931058e-09,-0.005238356071642924,0.014877713887073365,30,4000,30,15,1.0,200
1140.0,6.39375192707609e-08,1.2432418890142279e-09,-0.003374131944389296,0.019374198692210277,30,4000,30,15,1.0,200
1340.0,6.004006519472966e-08,1.2244955831176539e-09,-0.0031012862805472777,0.020227576493575896,30,4000,30,15,1.0,200
1540.0,5.675627894030094e-08,7.046064145929926e-10,-0.004487853011597315,0.012369542820965515,30,4000,30,15,1.0,200
1740.0,5.4255473354836846e-08,7.780725936867344e-10,-0.0038308276864605327,0.014433144002315807,30,4000,30,15,1.0,200
1940.0,5.276023846682113e-08,5.89046831909393e-10,-0.004690070982514195,0.011358521557867575,30,4000,30,15,1.0,200
2140.0,5.184278899645146e-08,5.891254941585747e-10,3.377720029325799e-05,0.011386717254103451,30,4000,30,15,1.0,200
2340.0,5.168875976068928e-08,5.593223674373538e-10,0.0005995718342696816,0.01076282748263519,30,4000,30,15,1.0,200
2540.0,5.3555436679415575e-08,3.995392631531189e-10,-0.0007189642593649049,0.007456201599374786,30,4000,30,15,1.0,200
2740.0,5.71074737203807e-08,7.729532974965082e-10,-0.0014691379487624587,0.01339292567360503,30,4000,30,15,1.0,200
2940.0,6.308714626531288e-08,5.890816821921107e-10,-0.002019116410294395,0.009257305646725535,30,4000,30,15,1.0,200
3140.0,7.223689241234666e-08,8.560735277389691e-10,0.00016352161975143934,0.011772745815879513,30,4000,30,15,1.0,200
3340.0,8.794345470803397e-08,1.073288062449583e-09,-0.0005011164077625505,0.01215502514585822,30,4000,30,15,1.0,200
3540.0,1.0437011258567893e-07,1.397485798564461e-09,-0.001569876719562209,0.013600680968530522,30,4000,30,15,1.0,200
3740.0,1.1581925095922259e-07,1.2813615434956339e-09,-0.0007152186801258195,0.011164565778792762,30,4000,30,15,1.0,200
